country_pair_cat,year,ln_fdi_instock,l_ln_origin_gdp_pc,l_ln_host_gdp_pc,l_ln_origin_pop,l_ln_host_pop,log_dist,l_origin_social_protect_gdp,l_host_social_protect_gdp
POL_ISL,2009,1.9456875,10.940397,9.546916,12.667962,17.4564,7.9278584,8.376354118,15.50250951
POL_ISL,2010,1.9410934,10.629427,9.352499,12.671374,17.457079,7.9278584,10.40151587,16.10972972
POL_ISL,2011,1.8696023,10.669535,9.441415,12.669935,17.454222,7.9278584,10.28651938,16.31995955
POL_ISL,2012,2.0092869,10.76884,9.539177,12.67299,17.45476,7.9278584,10.79478661,15.50799678
POL_ISR,2004,-0.917444,9.849867,8.647059,15.71608,17.458466,7.8263164,11.98337359,18.90901138
POL_ISR,2005,-0.60396284,9.897314,8.80705,15.733756,17.45788,7.8263164,11.15413103,17.58158115
POL_ISR,2006,-0.5642539,9.9306,8.989819,15.751385,17.457441,7.8263164,10.82457273,17.08798955
POL_ISR,2007,0.13175957,9.991042,9.109274,15.769063,17.456808,7.8263164,10.59926482,16.81267513
POL_ISR,2008,0.43140006,10.122394,9.328607,15.786824,17.456264,7.8263164,10.43524371,15.59626832
POL_ISR,2009,0.5613279,10.293774,9.546916,15.804589,17.4564,7.8263164,10.4866367,15.50250951
POL_ISR,2010,0.70585245,10.229673,9.352499,15.828492,17.457079,7.8263164,11.18899779,16.10972972
POL_ISR,2011,0.72639126,10.330686,9.441415,15.846759,17.454222,7.8263164,10.93395043,16.31995955
POL_ISR,2012,0.71478295,10.425289,9.539177,15.86524,17.45476,7.8263164,10.68040634,15.50799678
POL_ITA,2004,3.6834662,10.217832,8.647059,17.864042,17.458466,7.1849923,17.25537118,18.90901138
POL_ITA,2005,3.629476,10.347358,8.80705,17.870514,17.45788,7.1849923,17.28979544,17.58158115
POL_ITA,2006,4.1454186,10.372217,8.989819,17.875427,17.457441,7.1849923,17.35882974,17.08798955
POL_ITA,2007,4.4406905,10.416633,9.109274,17.878433,17.456808,7.1849923,17.39468496,16.81267513
POL_ITA,2008,4.167101,10.537383,9.328607,17.883482,17.456264,7.1849923,17.53495229,15.59626832
POL_ITA,2009,4.3351617,10.612513,9.546916,17.890106,17.4564,7.1849923,18.10799484,15.50250951
POL_ITA,2010,4.9491377,10.518047,9.352499,17.894663,17.457079,7.1849923,19.81482353,16.10972972
POL_ITA,2011,4.632438,10.487082,9.441415,17.89774,17.454222,7.1849923,19.85822498,16.31995955
POL_ITA,2012,4.8252845,10.554111,9.539177,17.899458,17.45476,7.1849923,19.77946345,15.50799678
POL_JPN,2008,2.644438,10.470936,9.328607,18.66755,17.456264,9.058435,13.38959311,15.59626832
POL_JPN,2009,2.830944,10.579979,9.546916,18.668034,17.4564,9.058435,14.02792349,15.50250951
POL_JPN,2010,2.8206983,10.617788,9.352499,18.667908,17.457079,9.058435,15.84652534,16.10972972
POL_JPN,2011,2.6318326,10.703417,9.441415,18.668087,17.454222,9.058435,15.98554543,16.31995955
POL_JPN,2012,2.6134706,10.78245,9.539177,18.666235,17.45476,9.058435,16.67997535,15.50799678
POL_LVA,2008,-0.540064,9.549952,9.328607,14.6041155,17.456264,6.327658,7.946127505,15.59626832
POL_LVA,2009,-0.2729657,9.701894,9.546916,14.593606,17.4564,6.327658,9.066316349,15.50250951
POL_LVA,2010,-0.2944863,9.410778,9.352499,14.577096,17.457079,6.327658,13.99828424,16.10972972
POL_LVA,2011,-1.1500143,9.334876,9.441415,14.556283,17.454222,6.327658,14.20881239,16.31995955
POL_LVA,2012,-0.9246845,9.525348,9.539177,14.538075,17.45476,6.327658,12.23946591,15.50799678
POL_MLT,2004,0.072954744,9.52442,8.647059,12.895669,17.458466,7.5442815,13.094692,18.90901138
POL_MLT,2005,-0.17120391,9.62305,8.80705,12.902385,17.45788,7.5442815,13.18982448,17.58158115
POL_MLT,2006,0.52111316,9.67,8.989819,12.908759,17.457441,7.5442815,13.15133026,17.08798955
POL_MLT,2007,2.8629458,9.72146,9.109274,12.912402,17.456808,7.5442815,13.26494673,16.81267513
POL_MLT,2008,2.9037337,9.871768,9.328607,12.91589,17.456264,7.5442815,13.38159168,15.59626832
POL_MLT,2009,2.494867,9.995552,9.546916,12.922397,17.4564,7.5442815,13.31013202,15.50250951
POL_MLT,2010,2.266973,9.936708,9.352499,12.929935,17.457079,7.5442815,14.18311566,16.10972972
POL_MLT,2011,2.6307511,9.9564495,9.441415,12.934848,17.454222,7.5442815,13.72902552,16.31995955
POL_MLT,2012,1.8555251,10.035543,9.539177,12.939085,17.45476,7.5442815,13.80398414,15.50799678
POL_NLD,2004,5.4827933,10.482127,8.647059,16.602083,17.458466,6.9972296,15.63230046,18.90901138
POL_NLD,2005,5.4232526,10.605654,8.80705,16.605556,17.45788,6.9972296,15.48803482,17.58158115
POL_NLD,2006,5.6477666,10.644926,8.989819,16.607893,17.457441,6.9972296,15.06853542,17.08798955
POL_NLD,2007,5.9027977,10.711376,9.109274,16.6095,17.456808,6.9972296,14.69123046,16.81267513
POL_NLD,2008,5.789403,10.85386,9.328607,16.611675,17.456264,6.9972296,14.41994929,15.59626832
POL_NLD,2009,5.815759,10.9620495,9.546916,16.615568,17.4564,6.9972296,14.72733228,15.50250951
POL_NLD,2010,5.967964,10.868835,9.352499,16.62071,17.457079,6.9972296,16.38206139,16.10972972
POL_NLD,2011,5.7007575,10.838601,9.441415,16.62584,17.454222,6.9972296,16.74674235,16.31995955
POL_NLD,2012,5.7934246,10.899686,9.539177,16.630505,17.45476,6.9972296,16.74997963,15.50799678
POL_NOR,2004,1.605203,10.822009,8.647059,15.333898,17.458466,6.967959,17.95089321,18.90901138
POL_NOR,2005,0.4072843,10.960762,8.80705,15.339807,17.45788,6.967959,17.18542454,17.58158115
POL_NOR,2006,1.4972649,11.10909,8.989819,15.346618,17.457441,6.967959,15.96301751,17.08798955
POL_NOR,2007,2.0434475,11.213369,9.109274,15.3546715,17.456808,6.967959,15.138222,16.81267513
POL_NOR,2008,1.8644221,11.352415,9.328607,15.365019,17.456264,6.967959,15.20276679,15.59626832
POL_NOR,2009,2.044688,11.482548,9.546916,15.377482,17.4564,6.967959,14.97040395,15.50250951
POL_NOR,2010,2.103944,11.290621,9.352499,15.390093,17.457079,6.967959,17.57294141,16.10972972
POL_NOR,2011,2.1999054,11.382478,9.441415,15.40255,17.454222,6.967959,17.38817977,16.31995955
POL_NOR,2012,2.313979,11.520013,9.539177,15.415522,17.45476,6.967959,17.17232632,15.50799678
POL_PRT,2004,1.5324436,9.666038,8.647059,16.162956,17.458466,7.923146,14.26019665,18.90901138
POL_PRT,2005,1.6516204,9.800656,8.80705,16.165348,17.45788,7.923146,14.5622616,17.58158115
POL_PRT,2006,1.9487627,9.840811,8.989819,16.167202,17.457441,7.923146,14.93918789,17.08798955
POL_PRT,2007,2.3026936,9.89452,9.109274,16.169006,17.456808,7.923146,15.00242468,16.81267513
POL_PRT,2008,2.3489485,10.033641,9.328607,16.170969,17.456264,7.923146,14.76488507,15.59626832
POL_PRT,2009,2.402862,10.119228,9.546916,16.172411,17.4564,7.923146,15.09827324,15.50250951
POL_PRT,2010,2.9257653,10.046027,9.352499,16.173365,17.457079,7.923146,17.04483717,16.10972972
POL_PRT,2011,2.750429,10.022987,9.441415,16.173824,17.454222,7.923146,17.13996959,16.31995955
POL_PRT,2012,2.7627697,10.0517435,9.539177,16.172352,17.45476,7.923146,17.7478101,15.50799678
POL_RUS,2004,1.9765201,7.998044,8.647059,18.789816,17.458466,7.0530906,9.827406996,18.90901138
POL_RUS,2005,2.0005026,8.319321,8.80705,18.78579,17.45788,7.0530906,9.137566363,17.58158115
POL_RUS,2006,2.0153646,8.579882,8.989819,18.781975,17.457441,7.0530906,8.167246924,17.08798955
POL_RUS,2011,-0.29710492,9.27566,9.441415,18.777302,17.454222,7.0530906,12.43516566,16.31995955
POL_RUS,2012,1.8543308,9.571589,9.539177,18.778082,17.45476,7.0530906,11.1555976,15.50799678
POL_SGP,2004,0.042418018,10.074502,8.647059,15.230107,17.458466,9.150305,0.383441482,18.90901138
POL_SGP,2005,-0.034574673,10.225881,8.80705,15.242626,17.45788,9.150305,0.521757603,17.58158115
POL_SGP,2006,0.9034992,10.307661,8.989819,15.266131,17.457441,9.150305,0.295179984,17.08798955
POL_SGP,2007,0.71976537,10.427303,9.109274,15.297425,17.456808,9.150305,1.171034982,16.81267513
POL_SGP,2008,0.5154571,10.582356,9.328607,15.339086,17.456264,9.150305,0.554101791,15.59626832
POL_SGP,2009,0.7875998,10.596822,9.546916,15.392301,17.4564,9.150305,2.017057111,15.50250951
POL_SGP,2010,0.8847259,10.569448,9.352499,15.42246,17.457079,9.150305,2.132510059,16.10972972
POL_SGP,2011,0.91556704,10.762932,9.441415,15.440178,17.454222,9.150305,1.121568328,16.31995955
POL_SGP,2012,0.7185112,10.894709,9.539177,15.461027,17.45476,9.150305,1.565436577,15.50799678
POL_SVK,2004,-0.45812473,9.070724,8.647059,15.496966,17.458466,6.2729087,13.75164174,18.90901138
POL_SVK,2005,-0.35041714,9.273766,8.80705,15.496763,17.45788,6.2729087,13.95866738,17.58158115
POL_SVK,2006,-0.37755597,9.364727,8.989819,15.496861,17.457441,6.2729087,14.6490238,17.08798955
POL_SVK,2007,0.41469666,9.483342,9.109274,15.496907,17.456808,6.2729087,12.99019594,16.81267513
POL_SVK,2008,0.26760095,9.683946,9.328607,15.497199,17.456264,6.2729087,13.17106766,15.59626832
POL_SVK,2009,0.5836606,9.833621,9.546916,15.498056,17.4564,6.2729087,12.59741341,15.50250951
POL_SVK,2010,0.9550364,9.711902,9.352499,15.499389,17.457079,6.2729087,15.08531934,16.10972972
POL_SVK,2011,1.0884261,9.717195,9.441415,15.50032,17.454222,6.2729087,15.26654365,16.31995955
POL_SVK,2012,1.3768222,9.808471,9.539177,15.50161,17.45476,6.2729087,14.74299137,15.50799678
POL_SVN,2004,0.5429584,9.607805,8.647059,14.506522,17.458466,6.726715,16.68970488,18.90901138
POL_SVN,2005,0.34046274,9.756199,8.80705,14.507163,17.45788,6.726715,16.47352806,17.58158115
POL_SVN,2006,0.52466244,9.807482,8.989819,14.508895,17.457441,6.726715,16.51793229,17.08798955
POL_SVN,2007,0.80478454,9.889699,9.109274,14.512086,17.456808,6.726715,16.05300519,16.81267513
POL_SVN,2008,0.9343745,10.079175,9.328607,14.517678,17.456264,6.726715,15.23062305,15.59626832
POL_SVN,2009,0.4064988,10.222007,9.546916,14.519259,17.4564,6.726715,15.53271043,15.50250951
POL_SVN,2010,0.47030723,10.111875,9.352499,14.528298,17.457079,6.726715,17.4515155,16.10972972
POL_SVN,2011,0.060828295,10.062092,9.441415,14.532659,17.454222,6.726715,18.14216438,16.31995955
POL_SVN,2012,-0.16382834,10.12604,9.539177,14.534737,17.45476,6.726715,18.65157211,15.50799678
POL_SWE,2004,3.7218342,10.518906,8.647059,16.008083,17.458466,6.6958213,22.96174777,18.90901138
POL_SWE,2005,3.7695076,10.65707,8.80705,16.012016,17.45788,6.6958213,22.5212336,17.58158115
POL_SWE,2006,4.0013547,10.672084,8.989819,16.016016,17.457441,6.6958213,22.1310256,17.08798955
POL_SWE,2007,4.2980485,10.743167,9.109274,16.02164,17.456808,6.6958213,21.32402185,16.81267513
POL_SWE,2008,4.3810363,10.88534,9.328607,16.029057,17.456264,6.6958213,20.20410284,15.59626832
POL_SWE,2009,4.540711,10.92978,9.546916,16.036846,17.4564,6.6958213,20.09499124,15.50250951
POL_SWE,2010,4.4157414,10.741952,9.352499,16.045364,17.457079,6.6958213,21.77375578,16.10972972
POL_SWE,2011,4.7469134,10.861552,9.441415,16.05389,17.454222,6.6958213,20.69178256,16.31995955
POL_SWE,2012,4.6482973,10.996519,9.539177,16.061441,17.45476,6.6958213,20.03710418,15.50799678
POL_TUR,2011,-0.5877164,9.275415,9.441415,18.096708,17.454222,7.2344613,11.02193613,16.31995955
POL_TUR,2012,-0.48070958,9.335695,9.539177,18.112032,17.45476,7.2344613,10.67884102,15.50799678
POL_UKR,2007,1.8877795,7.7409997,9.109274,17.661133,17.456808,6.5378737,19.96333883,16.81267513
POL_UKR,2008,1.5859532,8.028003,9.328607,17.655165,17.456264,6.5378737,18.48601205,15.59626832
POL_UKR,2009,1.4496838,8.265455,9.546916,17.64975,17.4564,6.5378737,20.25704132,15.50250951
POL_UKR,2010,1.3946598,7.841099,9.352499,17.64531,17.457079,6.5378737,23.069195,16.10972972
POL_UKR,2011,1.0873755,7.9946804,9.441415,17.641336,17.454222,6.5378737,22.91390343,16.31995955
POL_UKR,2012,0.80923706,8.180253,9.539177,17.637743,17.45476,6.5378737,13.6170165,15.50799678
POL_USA,2004,4.2966332,10.583967,8.647059,19.485764,17.458466,8.832795,7.095504113,18.90901138
POL_USA,2005,4.337082,10.638563,8.80705,19.495018,17.45788,8.832795,6.869351488,17.58158115
POL_USA,2006,4.6421647,10.69455,8.989819,19.504236,17.457441,8.832795,6.781991505,17.08798955
POL_USA,2007,4.850382,10.742869,9.109274,19.513878,17.456808,8.832795,6.707120727,16.81267513
POL_USA,2008,4.6532393,10.778456,9.328607,19.523388,17.456264,8.832795,6.712153959,15.59626832
POL_USA,2009,4.8140464,10.786895,9.546916,19.532846,17.4564,8.832795,7.732597241,15.50250951
POL_USA,2010,4.838412,10.760028,9.352499,19.541615,17.457079,8.832795,8.652186927,16.10972972
POL_USA,2011,4.4942613,10.788635,9.441415,19.549906,17.454222,8.832795,9.009683132,16.31995955
POL_USA,2012,4.6199636,10.817438,9.539177,19.557167,17.45476,8.832795,8.619429825,15.50799678
PRT_AUS,2012,-1.0845215,11.043207,10.0517435,16.92189,16.172352,9.808661,8.953327961,17.7478101
PRT_AUT,2004,-0.51173204,10.380432,9.666038,15.910016,16.162956,7.740345,20.97219299,14.26019665
PRT_AUT,2005,0.7440925,10.513838,9.800656,15.91622,16.165348,7.740345,20.56136148,14.5622616
PRT_AUT,2006,0.9695403,10.555894,9.840811,15.923033,16.167202,7.740345,20.23215577,14.93918789
PRT_AUT,2007,1.1272811,10.612392,9.89452,15.92798,16.169006,7.740345,19.85819445,15.00242468
PRT_AUT,2008,1.3237652,10.754829,10.033641,15.931222,16.170969,7.740345,19.40548895,14.76488507
PRT_AUT,2009,1.8238246,10.853383,10.119228,15.934353,16.172411,7.740345,19.58206629,15.09827324
PRT_AUT,2010,2.1392562,10.778189,10.046027,15.936972,16.173365,7.740345,21.23554083,17.04483717
PRT_BEL,2004,1.541044,10.3334465,9.666038,16.15502,16.162956,7.4450645,17.30566062,14.26019665
PRT_BEL,2005,2.4825013,10.479812,9.800656,16.159348,16.165348,7.4450645,17.15842403,14.5622616
PRT_BEL,2006,2.4087222,10.517788,9.840811,16.164846,16.167202,7.4450645,17.0013484,14.93918789
PRT_BEL,2007,2.5733123,10.567525,9.89452,16.171442,16.169006,7.4450645,16.99038459,15.00242468
PRT_BEL,2008,2.51178,10.701079,10.033641,16.178785,16.170969,7.4450645,16.74554411,14.76488507
PRT_BEL,2009,2.6338449,10.787763,10.119228,16.186686,16.172411,7.4450645,17.4034502,15.09827324
PRT_BEL,2010,2.7456934,10.7117605,10.046027,16.194733,16.173365,7.4450645,19.09745657,17.04483717
PRT_BEL,2011,2.6073813,10.700548,10.022987,16.203869,16.173824,7.4450645,18.79569981,17.13996959
PRT_BEL,2012,2.370947,10.773604,10.0517435,16.216879,16.172352,7.4450645,18.9746958,17.7478101
PRT_CHE,2004,2.536532,10.780779,9.666038,15.808713,16.162956,7.394477,13.12021639,14.26019665
PRT_CHE,2005,2.2935495,10.884444,9.800656,15.815588,16.165348,7.394477,13.11823211,14.5622616
PRT_CHE,2006,2.4411461,10.9142275,9.840811,15.821994,16.167202,7.394477,12.95402562,14.93918789
PRT_CHE,2007,2.4210768,10.960922,9.89452,15.828269,16.169006,7.394477,12.24180243,15.00242468
PRT_CHE,2008,1.9987653,11.059665,10.033641,15.837206,16.170969,7.394477,11.74385063,14.76488507
PRT_CHE,2009,2.280937,11.1911745,10.119228,15.849913,16.172411,7.394477,11.25197574,15.09827324
PRT_CHE,2010,1.7290841,11.155213,10.046027,15.862407,16.173365,7.394477,12.41128373,17.04483717
PRT_CHE,2011,2.8304367,11.219973,10.022987,15.872823,16.173824,7.394477,12.39737421,17.13996959
PRT_CHE,2012,2.981722,11.389804,10.0517435,15.883942,16.172352,7.394477,12.25653634,17.7478101
PRT_CHN,2011,-2.9652998,8.422982,10.022987,21.014221,16.173824,9.177365,5.431603844,17.13996959
PRT_CHN,2012,-3.0092561,8.633755,10.0517435,21.019012,16.172352,9.177365,6.443186193,17.7478101
PRT_CYP,2004,-2.786308,9.91602,9.666038,13.809052,16.162956,8.233851,9.828650614,14.26019665
PRT_CYP,2005,1.222408,10.07713,9.800656,13.825865,16.165348,8.233851,10.37138073,14.5622616
PRT_CYP,2006,1.8005135,10.125,9.840811,13.842797,16.167202,8.233851,11.0414713,14.93918789
PRT_CYP,2007,2.2254279,10.193517,9.89452,13.860012,16.169006,8.233851,10.58848529,15.00242468
PRT_CYP,2008,-0.161728,10.349612,10.033641,13.877276,16.170969,8.233851,9.979099568,14.76488507
PRT_CYP,2009,1.3094996,10.474214,10.119228,13.893918,16.172411,8.233851,10.21408916,15.09827324
PRT_CYP,2010,1.5486119,10.376794,10.046027,13.909077,16.173365,8.233851,11.54196299,17.04483717
PRT_CZE,2004,-4.69644,9.18739,9.666038,16.13731,16.162956,7.716592,13.1074708,14.26019665
PRT_CZE,2009,-2.4302104,10.030069,10.119228,16.155834,16.172411,7.716592,11.90007646,15.09827324
PRT_CZE,2010,-0.9985064,9.890483,10.046027,16.161531,16.173365,7.716592,13.12105178,17.04483717
PRT_DEU,2004,3.8804104,10.32088,9.666038,18.228724,16.162956,7.545407,21.00455839,14.26019665
PRT_DEU,2005,3.7790833,10.438984,9.800656,18.228506,16.165348,7.545407,20.6376232,14.5622616
PRT_DEU,2006,3.8310132,10.454397,9.840811,18.227938,16.167202,7.545407,20.63015568,14.93918789
PRT_DEU,2007,4.161342,10.503638,9.89452,18.22681,16.169006,7.545407,19.81974303,15.00242468
PRT_DEU,2008,3.7731829,10.641006,10.033641,18.225473,16.170969,7.545407,18.74201724,14.76488507
PRT_DEU,2009,3.6412444,10.729836,10.119228,18.223572,16.172411,7.545407,18.64599842,15.09827324
PRT_DEU,2010,3.637618,10.63904,10.046027,18.221037,16.173365,7.545407,20.56534216,17.04483717
PRT_DEU,2011,3.6871054,10.640306,10.022987,18.219505,16.173824,7.545407,19.9060487,17.13996959
PRT_DEU,2012,3.8584218,10.7538595,10.0517435,18.200968,16.172352,7.545407,18.79846252,17.7478101
PRT_DNK,2004,0.7903449,10.608039,9.666038,15.500162,16.162956,7.815397,23.7372377,14.26019665
PRT_DNK,2005,0.65359366,10.747457,9.800656,15.502747,16.165348,7.815397,23.44751202,14.5622616
PRT_DNK,2006,0.8923872,10.795482,9.840811,15.505502,16.167202,7.815397,22.73927274,14.93918789
PRT_DNK,2007,1.6389563,10.859518,9.89452,15.508788,16.169006,7.815397,21.66823202,15.00242468
PRT_DNK,2008,1.5778658,10.976561,10.033641,15.513223,16.170969,7.815397,21.46279774,14.76488507
PRT_DNK,2009,1.5731987,11.071658,10.119228,15.519098,16.172411,7.815397,21.59847236,15.09827324
PRT_DNK,2010,1.4814359,10.971009,10.046027,15.524449,16.173365,7.815397,24.27312947,17.04483717
PRT_DNK,2011,1.521697,10.968912,10.022987,15.528891,16.173824,7.815397,24.8365201,17.13996959
PRT_DNK,2012,1.5768948,11.030909,10.0517435,15.533009,16.172352,7.815397,24.69269363,17.7478101
PRT_ESP,2004,5.1531363,9.975609,9.666038,17.557638,16.162956,6.216451,12.74132764,14.26019665
PRT_ESP,2005,5.1123414,10.123372,9.800656,17.574892,16.165348,6.216451,12.8069931,14.5622616
PRT_ESP,2006,5.3638983,10.185305,9.840811,17.591785,16.167202,6.216451,12.72569597,14.93918789
PRT_ESP,2007,5.5627475,10.257049,9.89452,17.60869,16.169006,6.216451,12.69725211,15.00242468
PRT_ESP,2008,5.4378166,10.395418,10.033641,17.627201,16.170969,6.216451,12.84373621,14.76488507
PRT_ESP,2009,5.5351257,10.47952,10.119228,17.643154,16.172411,6.216451,13.77849448,15.09827324
PRT_ESP,2010,5.436133,10.383875,10.046027,17.652012,16.173365,6.216451,16.01794909,17.04483717
PRT_ESP,2011,5.457025,10.33321,10.022987,17.656614,16.173824,6.216451,16.58628872,17.13996959
PRT_ESP,2012,5.6451373,10.368331,10.0517435,17.660168,16.172352,6.216451,16.8241551,17.7478101
PRT_EST,2010,-2.7293296,9.597391,10.046027,14.104078,16.173365,8.105261,15.42571466,17.04483717
PRT_FIN,2006,-0.3874621,10.570526,9.840811,15.472995,16.167202,8.120583,20.2102356,14.93918789
PRT_FIN,2007,-0.1955649,10.624267,9.89452,15.476832,16.169006,8.120583,19.76548831,15.00242468
PRT_FIN,2008,-1.0287927,10.784949,10.033641,15.481087,16.170969,8.120583,19.15169575,14.76488507
PRT_FRA,2004,3.8421736,10.294461,9.666038,17.946587,16.162956,7.281289,21.28234721,14.26019665
PRT_FRA,2005,3.897463,10.4264765,9.800656,17.95395,16.165348,7.281289,21.24219272,14.5622616
PRT_FRA,2006,4.2432466,10.456228,9.840811,17.961489,16.167202,7.281289,21.33410348,14.93918789
PRT_FRA,2007,4.4217772,10.503522,9.89452,17.96846,16.169006,7.281289,21.59195867,15.00242468
PRT_FRA,2008,4.2419224,10.633652,10.033641,17.974648,16.170969,7.281289,21.66630609,14.76488507
PRT_FRA,2009,4.4375234,10.721815,10.119228,17.980236,16.172411,7.281289,21.84733836,15.09827324
PRT_FRA,2010,4.1989527,10.635264,10.046027,17.98538,16.173365,7.281289,23.70500852,17.04483717
PRT_FRA,2011,4.2878947,10.612467,10.022987,17.99032,16.173824,7.281289,23.67431485,17.13996959
PRT_FRA,2012,4.3474793,10.687178,10.0517435,17.995157,16.172352,7.281289,23.69992941,17.7478101
PRT_GBR,2004,4.22131,10.441883,9.666038,17.903965,16.162956,7.3671346,14.39856468,14.26019665
PRT_GBR,2005,4.1766396,10.598341,9.800656,17.909653,16.165348,7.3671346,14.68510588,14.5622616
PRT_GBR,2006,4.4896636,10.640745,9.840811,17.91652,16.167202,7.3671346,14.56364091,14.93918789
PRT_GBR,2007,4.6876707,10.6993475,9.89452,17.92387,16.169006,7.3671346,14.19733379,15.00242468
PRT_GBR,2008,4.692223,10.82563,10.033641,17.931656,16.170969,7.3671346,14.26190541,14.76488507
PRT_GBR,2009,4.5593038,10.757596,10.119228,17.939528,16.172411,7.3671346,14.87103398,15.09827324
PRT_GBR,2010,4.464783,10.557224,10.046027,17.94709,16.173365,7.3671346,16.7649506,17.04483717
PRT_GBR,2011,4.4654527,10.573362,10.022987,17.95493,16.173824,7.3671346,16.88218834,17.13996959
PRT_GBR,2012,4.487371,10.637118,10.0517435,17.962748,16.172352,7.3671346,16.6773079,17.7478101
PRT_GRC,2004,-3.5022497,9.824313,9.666038,16.206844,16.162956,7.956397,14.29473743,14.26019665
PRT_GRC,2005,-4.7849507,9.996755,9.800656,16.20932,16.165348,7.956397,14.02930063,14.5622616
PRT_HUN,2010,-0.8797986,9.475,10.046027,16.120358,16.173365,7.812551,18.11952728,17.04483717
PRT_IRL,2004,2.2658584,10.623932,9.666038,15.200934,16.162956,7.4023423,11.25510773,14.26019665
PRT_IRL,2005,1.913795,10.771239,9.800656,15.219218,16.165348,7.4023423,11.18459036,14.5622616
PRT_IRL,2006,2.2471764,10.837191,9.840811,15.241005,16.167202,7.4023423,12.10179275,14.93918789
PRT_IRL,2007,2.9039977,10.902398,9.89452,15.267965,16.169006,7.4023423,12.31335989,15.00242468
PRT_IRL,2008,2.399942,11.024509,10.033641,15.296875,16.170969,7.4023423,13.08713338,14.76488507
PRT_IRL,2009,2.9836214,11.022917,10.119228,15.317262,16.172411,7.4023423,15.45493468,15.09827324
PRT_IRL,2010,2.9975529,10.861019,10.046027,15.327418,16.173365,7.4023423,18.01906072,17.04483717
PRT_IRL,2011,3.0568569,10.793746,10.022987,15.332868,16.173824,7.4023423,17.72877416,17.13996959
PRT_IRL,2012,3.102344,10.85609,10.0517435,15.337228,16.172352,7.4023423,16.19964876,17.7478101
PRT_ISL,2004,-2.9297717,10.582129,9.666038,12.575983,16.162956,7.990432,9.310745867,14.26019665
PRT_ISL,2005,-4.448247,10.765687,9.800656,12.584763,16.165348,7.990432,8.835326078,14.5622616
PRT_ISL,2006,-3.60274,10.944798,9.840811,12.600592,16.167202,7.990432,8.580437651,14.93918789
PRT_ISL,2007,-3.280861,10.945064,9.89452,12.624065,16.169006,7.990432,7.830543641,15.00242468
PRT_ISL,2008,-3.3441517,11.142648,10.033641,12.649366,16.170969,7.990432,8.082049476,14.76488507
PRT_ISL,2009,-3.2021976,10.940397,10.119228,12.667962,16.172411,7.990432,8.376354118,15.09827324
PRT_ISL,2010,-3.2537804,10.629427,10.046027,12.671374,16.173365,7.990432,10.40151587,17.04483717
PRT_ITA,2004,3.0464702,10.217832,9.666038,17.864042,16.162956,7.530502,17.25537118,14.26019665
PRT_ITA,2005,3.073648,10.347358,9.800656,17.870514,16.165348,7.530502,17.28979544,14.5622616
PRT_ITA,2006,3.6796567,10.372217,9.840811,17.875427,16.167202,7.530502,17.35882974,14.93918789
PRT_ITA,2007,4.5224557,10.416633,9.89452,17.878433,16.169006,7.530502,17.39468496,15.00242468
PRT_ITA,2008,3.7050202,10.537383,10.033641,17.883482,16.170969,7.530502,17.53495229,14.76488507
PRT_ITA,2009,4.1497006,10.612513,10.119228,17.890106,16.172411,7.530502,18.10799484,15.09827324
PRT_ITA,2010,4.2192397,10.518047,10.046027,17.894663,16.173365,7.530502,19.81482353,17.04483717
PRT_ITA,2011,4.0608535,10.487082,10.022987,17.89774,16.173824,7.530502,19.85822498,17.13996959
PRT_ITA,2012,3.8846827,10.554111,10.0517435,17.899458,16.172352,7.530502,19.77946345,17.7478101
PRT_JPN,2008,0.46747693,10.470936,10.033641,18.66755,16.170969,9.319768,13.38959311,14.76488507
PRT_JPN,2009,0.16905434,10.579979,10.119228,18.668034,16.172411,9.319768,14.02792349,15.09827324
PRT_JPN,2010,0.3055823,10.617788,10.046027,18.667908,16.173365,9.319768,15.84652534,17.04483717
PRT_JPN,2011,0.8820045,10.703417,10.022987,18.668087,16.173824,9.319768,15.98554543,17.13996959
PRT_JPN,2012,-0.16501345,10.78245,10.0517435,18.666235,16.172352,9.319768,16.67997535,17.7478101
PRT_LTU,2006,-3.2939122,8.969944,9.840811,15.016236,16.167202,8.046747,9.825542917,14.93918789
PRT_LTU,2007,-3.0241091,9.131367,9.89452,15.000273,16.169006,8.046747,9.769685039,15.00242468
PRT_LTU,2008,-2.8848839,9.417185,10.033641,14.988393,16.170969,8.046747,10.73369696,14.76488507
PRT_LTU,2009,-2.8254137,9.61324,10.119228,14.978108,16.172411,8.046747,12.14293098,15.09827324
PRT_LTU,2010,-2.8665307,9.379019,10.046027,14.967005,16.173365,8.046747,16.41054695,17.04483717
PRT_LVA,2010,-2.7293296,9.410778,10.046027,14.577096,16.173365,8.055837,13.99828424,17.04483717
PRT_MLT,2004,-0.64553297,9.52442,9.666038,12.895669,16.162956,7.655595,13.094692,14.26019665
PRT_MLT,2005,-0.84379375,9.62305,9.800656,12.902385,16.165348,7.655595,13.18982448,14.5622616
PRT_MLT,2006,0.85321885,9.67,9.840811,12.908759,16.167202,7.655595,13.15133026,14.93918789
PRT_MLT,2007,1.3846352,9.72146,9.89452,12.912402,16.169006,7.655595,13.26494673,15.00242468
PRT_MLT,2008,1.87516,9.871768,10.033641,12.91589,16.170969,7.655595,13.38159168,14.76488507
